Cx,Cy,pdff_improfile,r2s_improfile,chi_improfile
198.085253456221,7.43722627737225,95.6308303773158,59.1735921375885,0.0678682480522913
198.153314427508,8.43441886580571,94.9106909352869,55.5156238317781,-0.00428812504858084
198.221375398795,9.43161145423918,95.1553962802961,45.9373121727008,-0.0200522228036061
198.289436370082,10.4288040426726,96.3927827804757,34.6462364639267,0.0105274830416266
198.357497341368,11.4259966311061,96.9811855952476,29.7949510193509,0.079180886818128
198.425558312655,12.4231892195396,96.4333683862925,32.397710266125,0.0977345564509867
198.493619283942,13.420381807973,96.2202052546987,36.8578234619484,0.158833522520975
198.561680255229,14.4175743964065,95.9733919700534,46.3819133367988,0.212873507712782
198.629741226515,15.41476698484,96.4302514768476,48.6527141619379,0.259088307762557
198.697802197802,16.4119595732734,96.0139619018094,44.2860313644966,0.292231771149463
198.765863169089,17.4091521617069,95.4504750079786,34.5030042214242,0.310320210083719
198.833924140376,18.4063447501404,95.5876384281182,22.7358588299322,0.318014292424809
198.901985111663,19.4035373385738,95.8589614890074,14.1727654910152,0.355609901769413
198.970046082949,20.4007299270073,95.8596856017194,12.6224137093371,0.365090263187022
199.038107054236,21.3979225154408,95.8308011462774,18.2148184336361,0.369107754695862
199.106168025523,22.3951151038742,95.9749255099536,24.9135200181619,0.374039666738867
199.17422899681,23.3923076923077,95.8397488108042,26.4536037633616,0.369222337017404
199.242289968096,24.3895002807411,95.5956738715088,21.2032682146005,0.380127916710259
199.310350939383,25.3866928691746,95.7635168904784,14.6419893688652,0.378947663575349
199.37841191067,26.3838854576081,96.2341174139229,10.948085996713,0.391239121513433
199.446472881957,27.3810780460415,96.2080649064253,10.5897036444878,0.421644404024218
199.514533853244,28.378270634475,95.2413986897208,16.9191506003112,0.389293229846292
199.58259482453,29.3754632229085,95.2029248650073,13.6512955677577,0.419682123937665
199.650655795817,30.3726558113419,95.5283264748191,12.2856619809772,0.450205514533914
199.718716767104,31.3698483997754,95.7768068677146,10.3548187891611,0.492907708616697
199.786777738391,32.3670409882089,95.7777080866184,7.57980397048453,0.545555322302344
199.854838709677,33.3642335766423,95.8313133068479,8.63840955886311,0.582602981638072
199.922899680964,34.3614261650758,96.1859277416168,12.8888395886542,0.595998039855226
199.990960652251,35.3586187535093,96.54741376755,11.5642624922566,0.571754548114393
200.059021623538,36.3558113419427,96.3504176696955,4.47405523027884,0.543957104407151
200.127082594825,37.3530039303762,95.653044541436,6.08600649740856,0.488391400472181
200.195143566111,38.3501965188096,94.9504028705394,25.5867004512829,0.471683259623635
200.263204537398,39.3473891072431,95.0457449869809,53.2197023998013,0.445684726814785
200.331265508685,40.3445816956766,96.1764871628524,54.2063248914457,0.492057875185646
200.399326479972,41.34177428411,96.6422183888724,26.5452177745088,0.559042856210826
200.467387451258,42.3389668725435,96.2763734297733,8.51448514858377,0.563444972458609
200.535448422545,43.336159460977,95.3262491504909,7.012270075021,0.547379438036918
200.603509393832,44.3333520494104,95.717262631184,9.02006803542779,0.533616598096276
200.671570365119,45.3305446378439,96.0983113404973,9.94720510686092,0.509950773043656
200.739631336406,46.3277372262774,96.0515244368062,11.9200642378522,0.492907835213386
200.807692307692,47.3249298147108,95.9810389576266,13.6856476397254,0.46100397787726
200.875753278979,48.3221224031443,96.21189600425,11.7375162545538,0.458713455409489
200.943814250266,49.3193149915778,96.4270075456886,9.46951653955979,0.458247040954378
201.011875221553,50.3165075800112,96.4163346968709,11.3890312245267,0.452918152078215
201.079936192839,51.3137001684447,96.4093542227096,13.7195538412125,0.449582250766112
201.147997164126,52.3108927568781,96.4573721626427,11.2289626653627,0.447390140606808
201.216058135413,53.3080853453116,96.1887266862646,7.92118817756504,0.446819423561526
201.2841191067,54.3052779337451,95.7447096279414,9.03576173841043,0.446614445861522
201.352180077987,55.3024705221786,95.8170640473444,10.8451526622174,0.449240063264118
201.420241049273,56.299663110612,96.5325525249987,9.02935512342594,0.463456748331577
201.48830202056,57.2968556990455,96.9144582609855,8.25441715139646,0.457689941578895
201.556362991847,58.2940482874789,96.5337572622885,11.5346390721767,0.463544208457305
201.624423963134,59.2912408759124,96.0188765252961,12.8247199386518,0.461685927830758
201.69248493442,60.2884334643459,95.5765944601497,7.83916634915455,0.415534953026449
201.760545905707,61.2856260527793,95.3878151280372,4.14141394154036,0.383683955258768
201.828606876994,62.2828186412128,95.5385604550132,6.99662542836742,0.37058896878215
201.896667848281,63.2800112296463,95.9842415419274,11.249927306139,0.368656672814883
201.964728819568,64.2772038180797,96.4285996867654,11.322358877441,0.370200041536078
202.032789790854,65.2743964065132,96.6803335886062,11.2292413538243,0.379429157415039
202.100850762141,66.2715889949467,96.8391425465456,15.1799505840954,0.377890762692518
202.168911733428,67.2687815833801,97.1114866138658,19.393716614438,0.372521492178597
202.236972704715,68.2659741718136,97.3152402217984,19.1605178737482,0.353490633773035
202.305033676001,69.263166760247,97.3154005379341,15.2696451164429,0.31498067018381
202.373094647288,70.2603593486805,96.9654001278603,12.1542747288577,0.325412513197683
202.441155618575,71.257551937114,96.5067143521704,10.9072131150003,0.348096486476664
202.509216589862,72.2547445255474,97.1224613486409,6.39511209845815,0.372630306659607
202.577277561149,73.2519371139809,97.5370337022251,7.66363302488029,0.397982284656858
202.645338532435,74.2491297024144,97.8761173301025,10.3953187835503,0.424061455377903
202.713399503722,75.2463222908478,97.6501622055872,11.4059714811691,0.43189656188875
202.781460475009,76.2435148792813,97.086827880673,11.1798361237414,0.443293268184733
202.849521446296,77.2407074677148,96.7558297102189,12.2857564006795,0.445269856629939
202.917582417582,78.2379000561482,96.7743863805038,14.2957917210545,0.431432711969867
202.985643388869,79.2350926445817,96.8813054018105,14.6868239813628,0.412270590103247
203.053704360156,80.2322852330152,97.0979608330777,12.0043459022994,0.375593324483612
203.121765331443,81.2294778214486,97.5114065281054,7.62618675147032,0.347906605323394
203.18982630273,82.2266704098821,97.7554964763196,4.47511939385094,0.343775933904236
203.257887274016,83.2238629983156,97.4079890356283,6.04286674081201,0.351691052008688
203.325948245303,84.221055586749,96.7349282761773,12.5750103457232,0.367332723490399
203.39400921659,85.2182481751825,96.377375462432,18.1227455805375,0.375578342095012
203.462070187877,86.2154407636159,96.4952836933933,16.6812911103119,0.407784980545347
203.530131159163,87.2126333520494,95.0054373101583,14.3892673696805,0.41561098683888
203.59819213045,88.2098259404829,95.3668440310166,16.5988127660306,0.403266155212656
203.666253101737,89.2070185289164,95.5414480777874,19.1737846771485,0.363019278899399
203.734314073024,90.2042111173498,95.256700029828,19.5719867587018,0.311170912310889
203.802375044311,91.2014037057833,94.667059638347,18.3898151514983,0.289212584538854
203.870436015597,92.1985962942167,94.2315820707015,18.4077609909561,0.263326966168962
203.938496986884,93.1957888826502,94.4361028428718,20.1986824946401,0.27572922968547
204.006557958171,94.1929814710837,95.0785056681118,21.4156480158935,0.280374972376068
204.074618929458,95.1901740595171,95.6531863945366,20.2987474349626,0.271307957910383
204.142679900744,96.1873666479506,95.8126855010123,17.8029969563013,0.246179603721083
204.210740872031,97.184559236384,95.770373123551,15.8926033819804,0.232982731230564
204.278801843318,98.1817518248175,96.0857173500121,15.9842892318526,0.232050719774576
204.346862814605,99.178944413251,96.8629290790004,16.0264038111429,0.206855178138014
204.414923785892,100.176137001684,97.3002791334698,13.2650116567927,0.191060072628862
204.482984757178,101.173329590118,96.8302787936532,11.4423027467431,0.177799438787548
204.551045728465,102.170522178551,95.3939028000568,16.6592259836337,0.181989175082663
204.619106699752,103.167714766985,95.5772463670456,24.8388163542563,0.179806480773163
204.687167671039,104.164907355418,96.1558367269315,30.9011647604272,0.154686831514169
204.755228642325,105.162099943852,96.0354905750321,32.0585027874951,0.134641012494882
204.823289613612,106.159292532285,95.0973232485985,36.3212301757612,0.111195142358129
204.891350584899,107.156485120719,94.4072814821473,44.5452198245207,0.103092235476009
204.959411556186,108.153677709152,94.7337540388398,43.2500458145548,0.0739389758261139
205.027472527473,109.150870297586,95.6437708505037,31.380441345133,0.0272617293456446
205.095533498759,110.148062886019,96.2456981066529,26.2238183873337,-0.00466376809150082
205.163594470046,111.145255474453,96.3943752792647,33.9239717249432,-0.00417371906529494
205.231655441333,112.142448062886,96.3215172692198,39.7116868045292,-0.0085067550543456
205.29971641262,113.139640651319,96.4300432363364,36.9389223355442,-0.0194484439296344
205.367777383906,114.136833239753,96.7468035244264,35.5431204309524,-0.0255484753754617
205.435838355193,115.134025828186,96.735160922342,40.9208537727506,-0.0162315689825278
205.50389932648,116.13121841662,96.562993253725,51.3592969985933,-0.0434590412421894
205.571960297767,117.128411005053,96.2341293255209,43.4212085462758,-0.045195506999258
205.640021269054,118.125603593487,96.5039916316326,41.096800845032,-0.0580623440065718
205.70808224034,119.12279618192,96.9071655470895,47.1246894893454,-0.114430609659882
205.776143211627,120.119988770354,96.5640554872459,53.8043264856022,-0.184160799227296
205.844204182914,121.117181358787,96.1024073442147,56.9756361523519,-0.134351562501335
205.912265154201,122.114373947221,96.9955981619574,56.7831967950031,-0.144738591490631
205.980326125487,123.111566535654,98.5750082565874,51.3339561005241,-0.144885211719117
206.048387096774,124.108759124088,98.7032956187799,45.6508675467813,-0.164740362537741
206.116448068061,125.105951712521,97.0310113049989,52.5838680367212,-0.19375517327527
206.184509039348,126.103144300955,95.1669114827906,69.1739645763355,-0.207118594183148
206.252570010635,127.100336889388,94.801437617952,74.2104034030696,-0.18823922006182
206.320630981921,128.097529477821,95.7665504057665,62.074003661689,-0.212921639736376
206.388691953208,129.094722066255,96.9985349390273,56.2222548236431,-0.212945366481202
206.456752924495,130.091914654688,98.3089641804313,67.2238520682201,-0.212981534717927
206.524813895782,131.089107243122,98.6008687880087,79.4245555990094,-0.225567110295094
206.592874867068,132.086299831555,98.1342111483048,61.4792067564254,-0.225994386317643
206.660935838355,133.083492419989,97.7152167334433,48.9788772917465,-0.24230637968161
206.728996809642,134.080685008422,98.3473055032763,58.4975313498727,-0.248903898968088
206.797057780929,135.077877596856,98.8982150610821,78.1046873443382,-0.248479949811382
206.865118752216,136.075070185289,98.0863831906878,78.5794734030948,-0.249732657813328
206.933179723502,137.072262773723,97.3539134657644,57.2098037729772,-0.243754645085101
207.001240694789,138.069455362156,97.5119776346286,40.196768030858,-0.229874221546775
207.069301666076,139.06664795059,97.0504803197315,43.8944338159936,-0.228273908444476
207.137362637363,140.063840539023,95.2274707286691,66.3380258157443,-0.231307991725853
207.205423608649,141.061033127456,94.42083341995,79.4173139602771,-0.291860906186851
207.273484579936,142.05822571589,96.5717568182336,64.8539685693859,-0.360159292309503
207.341545551223,143.055418304323,98.477675649415,54.3139967427598,-0.326142503280344
207.40960652251,144.052610892757,97.9130445709113,67.3723529636753,-0.324374697153835
207.477667493797,145.04980348119,96.6356398255154,89.9332348854451,-0.346482191869648
207.545728465083,146.046996069624,96.5968166688839,77.8084604833592,-0.368164603878326
207.61378943637,147.044188658057,97.1613188367842,49.7081279347213,-0.369611146006361
207.681850407657,148.041381246491,95.914762130012,43.7944279902604,-0.353805070456282
207.749911378944,149.038573834924,95.7573681278243,64.8200843639059,-0.366110945471637
207.81797235023,150.035766423358,97.7760886568177,85.652733010309,-0.412224185009392
207.886033321517,151.032959011791,98.9912979931443,80.9678191236435,-0.42562476544745
207.954094292804,152.030151600225,97.210573520034,65.2967024797751,-0.370782906148196
208.022155264091,153.027344188658,96.135139403167,57.0759586922276,-0.319295281995894
208.090216235378,154.024536777092,96.6934014806754,54.2765300534715,-0.308487624117859
208.158277206664,155.021729365525,95.8112620466593,50.2214073071544,-0.297244950391965
208.226338177951,156.018921953958,93.696728727432,54.568204238888,-0.254188544505163
208.294399149238,157.016114542392,94.4217665518451,81.5950109404028,-0.433854891360275
208.362460120525,158.013307130825,97.8448769964578,137.145584223977,-0.537994715795005
208.430521091811,159.010499719259,95.6005364221407,209.043881469185,-0.539715496673943
208.498582063098,160.007692307692,92.2854708012462,194.195568198411,-0.501117810426183
208.566643034385,161.004884896126,97.6632667608896,99.9661571853527,-0.462726759411529
208.634704005672,162.002077484559,100.754599422282,45.7064850864829,-0.474000290892759
208.702764976959,162.999270072993,98.0226620700727,44.2371776955189,-0.527844163198026
